,cell_angle_alpha,cell_angle_beta,cell_angle_gamma,cell_length_a,cell_length_b,cell_length_c,cell_zpdb,rcsb_accession_info_major_revision,rcsb_accession_info_minor_revision,rcsb_entry_info_assembly_count,rcsb_entry_info_branched_entity_count,rcsb_entry_info_cis_peptide_count,rcsb_entry_info_deposited_atom_count,rcsb_entry_info_deposited_hydrogen_atom_count,rcsb_entry_info_deposited_model_count,rcsb_entry_info_deposited_modeled_polymer_monomer_count,rcsb_entry_info_deposited_nonpolymer_entity_instance_count,rcsb_entry_info_deposited_polymer_entity_instance_count,rcsb_entry_info_deposited_polymer_monomer_count,rcsb_entry_info_deposited_solvent_atom_count,rcsb_entry_info_deposited_unmodeled_polymer_monomer_count,rcsb_entry_info_disulfide_bond_count,rcsb_entry_info_entity_count,rcsb_entry_info_experimental_method_count,rcsb_entry_info_inter_mol_covalent_bond_count,rcsb_entry_info_inter_mol_metalic_bond_count,rcsb_entry_info_molecular_weight,rcsb_entry_info_nonpolymer_entity_count,rcsb_entry_info_nonpolymer_molecular_weight_maximum,rcsb_entry_info_nonpolymer_molecular_weight_minimum,rcsb_entry_info_polymer_entity_count,rcsb_entry_info_polymer_entity_count_dna,rcsb_entry_info_polymer_entity_count_rna,rcsb_entry_info_polymer_entity_count_nucleic_acid,rcsb_entry_info_polymer_entity_count_nucleic_acid_hybrid,rcsb_entry_info_polymer_entity_count_protein,rcsb_entry_info_polymer_entity_taxonomy_count,rcsb_entry_info_polymer_molecular_weight_maximum,rcsb_entry_info_polymer_molecular_weight_minimum,rcsb_entry_info_polymer_monomer_count_maximum,rcsb_entry_info_polymer_monomer_count_minimum,rcsb_entry_info_solvent_entity_count,rcsb_entry_info_structure_determination_methodology_priority,rcsb_entry_info_diffrn_resolution_high_value,rcsb_primary_citation_journal_volume,rcsb_primary_citation_year,symmetry_int_tables_number,rcsb_entry_info_branched_molecular_weight_maximum,rcsb_entry_info_branched_molecular_weight_minimum,rcsb_entry_info_diffrn_radiation_wavelength_maximum,rcsb_entry_info_diffrn_radiation_wavelength_minimum,pdbx_nmr_ensemble_conformers_calculated_total_number,pdbx_nmr_ensemble_conformers_submitted_total_number,cell_volume,pdbx_nmr_ensemble_representative_conformer,pdbx_nmr_ensemble_maximum_lower_distance_constraint_violation,pdbx_nmr_ensemble_maximum_upper_distance_constraint_violation,pdbx_nmr_ensemble_average_torsion_angle_constraint_violation,pdbx_nmr_ensemble_maximum_torsion_angle_constraint_violation,audit_author_pdbx_ordinal,citation_journal_volume,citation_year,diffrn_ambient_temp,exptl_crystals_number,exptl_crystal_density_matthews,exptl_crystal_density_percent_sol,exptl_crystal_pdbx_mosaicity,exptl_crystal_density_meas,exptl_crystal_pdbx_mosaicity_esd,pdbx_audit_revision_details_ordinal,pdbx_audit_revision_details_revision_ordinal,pdbx_audit_revision_group_ordinal,pdbx_audit_revision_group_revision_ordinal,pdbx_audit_revision_history_major_revision,pdbx_audit_revision_history_minor_revision,pdbx_audit_revision_history_ordinal,refine_ls_rfactor_rfree,refine_ls_rfactor_rwork,refine_ls_rfactor_obs,refine_ls_dres_high,refine_ls_dres_low,refine_ls_number_reflns_obs,refine_pdbx_ls_sigma_f,refine_ls_percent_reflns_rfree,refine_ls_percent_reflns_obs,refine_biso_mean,refine_ls_number_reflns_rfree,refine_aniso_b11,refine_aniso_b12,refine_aniso_b13,refine_aniso_b22,refine_aniso_b23,refine_aniso_b33,refine_ls_rfactor_rfree_error,refine_ls_rfactor_all,refine_ls_number_reflns_all,refine_pdbx_data_cutoff_high_abs_f,refine_pdbx_data_cutoff_low_abs_f,refine_solvent_model_param_bsol,refine_solvent_model_param_ksol,refine_pdbx_ls_sigma_i,refine_correlation_coeff_fo_to_fc,refine_correlation_coeff_fo_to_fc_free,refine_overall_sub,refine_overall_suml,refine_pdbx_overall_esurfree,refine_pdbx_solvent_ion_probe_radii,refine_pdbx_solvent_shrinkage_radii,refine_pdbx_solvent_vdw_probe_radii,refine_ls_number_reflns_rwork,refine_pdbx_overall_phase_error,refine_biso_max,refine_biso_min,refine_pdbx_overall_esur,refine_occupancy_max,refine_occupancy_min,refine_overall_surcruickshank_dpi,refine_pdbx_overall_surblow_dpi,refine_pdbx_overall_surfree_blow_dpi,refine_pdbx_overall_surfree_cruickshank_dpi,refine_overall_fomwork_rset,refine_pdbx_data_cutoff_high_rms_abs_f,refine_ls_wrfactor_rfree,refine_ls_wrfactor_rwork,refine_overall_surfree,refine_pdbx_average_fsc_free,refine_pdbx_average_fsc_work,refine_ls_number_parameters,refine_ls_number_restraints,refine_hist_d_res_high,refine_hist_d_res_low,refine_hist_number_atoms_solvent,refine_hist_number_atoms_total,refine_hist_pdbx_number_atoms_ligand,refine_hist_pdbx_number_atoms_nucleic_acid,refine_hist_pdbx_number_atoms_protein,refine_hist_pdbx_biso_mean_ligand,refine_hist_pdbx_number_residues_total,refine_hist_pdbx_biso_mean_solvent,software_pdbx_ordinal,diffrn_detector_pdbx_frequency,pdbx_audit_revision_category_ordinal,pdbx_audit_revision_category_revision_ordinal,pdbx_audit_revision_item_ordinal,pdbx_audit_revision_item_revision_ordinal,refine_analyze_luzzati_coordinate_error_obs,refine_analyze_luzzati_coordinate_error_free,refine_analyze_luzzati_dres_low_obs,refine_analyze_luzzati_sigma_afree,refine_analyze_luzzati_sigma_aobs,refine_analyze_pdbx_luzzati_dres_high_obs,refine_analyze_number_disordered_residues,refine_analyze_occupancy_sum_hydrogen,refine_analyze_occupancy_sum_non_hydrogen,reflns_d_resolution_high,reflns_d_resolution_low,reflns_number_obs,reflns_observed_criterion_sigma_i,reflns_pdbx_rmerge_iobs,reflns_pdbx_ordinal,reflns_pdbx_redundancy,reflns_percent_possible_obs,reflns_number_all,reflns_observed_criterion_sigma_f,reflns_pdbx_net_iover_sigma_i,reflns_biso_wilson_estimate,reflns_pdbx_cchalf,reflns_pdbx_rpim_iall,reflns_pdbx_rsym_value,reflns_pdbx_rrim_iall,reflns_pdbx_number_measured_all,reflns_pdbx_scaling_rejects,reflns_pdbx_chi_squared,reflns_pdbx_net_iover_av_sigma_i,reflns_limit_hmax,reflns_limit_hmin,reflns_limit_kmax,reflns_limit_kmin,reflns_limit_lmax,reflns_limit_lmin,reflns_observed_criterion_fmax,reflns_observed_criterion_fmin,reflns_pdbx_rsplit,reflns_rmerge_fobs,rcsb_binding_affinity_value,diffrn_source_pdbx_wavelength,exptl_crystal_grow_p_h,exptl_crystal_grow_temp,reflns_shell_d_res_high,reflns_shell_d_res_low,reflns_shell_pdbx_ordinal,reflns_shell_rmerge_iobs,reflns_shell_number_unique_all,reflns_shell_percent_possible_all,reflns_shell_pdbx_redundancy,reflns_shell_mean_iover_sig_iobs,reflns_shell_number_unique_obs,reflns_shell_pdbx_cchalf,reflns_shell_pdbx_rpim_iall,reflns_shell_pdbx_rsym_value,reflns_shell_pdbx_rrim_iall,reflns_shell_number_measured_all,reflns_shell_percent_possible_obs,reflns_shell_pdbx_chi_squared,reflns_shell_number_measured_obs,reflns_shell_pdbx_rsplit,reflns_shell_number_possible,reflns_shell_pdbx_net_iover_sigma_iobs,pdbx_reflns_twin_fraction,pdbx_audit_support_ordinal,em3d_fitting_overall_bvalue,em3d_reconstruction_num_class_averages,em3d_reconstruction_num_particles,em3d_reconstruction_resolution,em3d_reconstruction_actual_pixel_size,em3d_reconstruction_nominal_pixel_size,em_image_recording_avg_electron_dose_per_image,em_image_recording_num_grids_imaged,em_image_recording_num_real_images,em_image_recording_average_exposure_time,em_image_recording_num_diffraction_images,em_imaging_accelerating_voltage,em_imaging_calibrated_magnification,em_imaging_nominal_cs,em_imaging_nominal_defocus_max,em_imaging_nominal_defocus_min,em_imaging_c2_aperture_diameter,em_imaging_nominal_magnification,em_imaging_calibrated_defocus_max,em_imaging_calibrated_defocus_min,em_imaging_detector_distance,em_imaging_temperature,em_imaging_recording_temperature_maximum,em_imaging_recording_temperature_minimum,em_imaging_residual_tilt,em_imaging_tilt_angle_max,em_imaging_tilt_angle_min,em_imaging_electron_beam_tilt_params,em_particle_selection_num_particles_selected,em_specimen_concentration,em_vitrification_chamber_temperature,em_vitrification_humidity,em_vitrification_temp,pdbx_nmr_exptl_sample_conditions_p_h,pdbx_nmr_exptl_sample_conditions_temperature,pdbx_nmr_exptl_sample_conditions_ionic_strength_err,pdbx_nmr_exptl_sample_conditions_p_herr,pdbx_nmr_exptl_sample_conditions_temperature_err,pdbx_nmr_exptl_sample_conditions_pressure_err,pdbx_nmr_refine_software_ordinal,pdbx_nmr_software_ordinal,pdbx_nmr_software_version,pdbx_nmr_spectrometer_field_strength,em_helical_entity_angular_rotation_per_subunit,em_helical_entity_axial_rise_per_subunit,em3d_crystal_entity_angle_alpha,em3d_crystal_entity_angle_beta,em3d_crystal_entity_angle_gamma,em3d_crystal_entity_length_a,em3d_crystal_entity_length_b,em3d_crystal_entity_length_c,em3d_crystal_entity_space_group_num,em_diffraction_camera_length,em_diffraction_shell_fourier_space_coverage,em_diffraction_shell_high_resolution,em_diffraction_shell_low_resolution,em_diffraction_shell_multiplicity,em_diffraction_shell_num_structure_factors,em_diffraction_shell_phase_residual,em_diffraction_stats_fourier_space_coverage,em_diffraction_stats_high_resolution,em_diffraction_stats_num_intensities_measured,em_diffraction_stats_num_structure_factors,em_diffraction_stats_overall_phase_error,em_diffraction_stats_overall_phase_residual,em_diffraction_stats_r_merge,em_diffraction_stats_r_sym,pdbx_serial_crystallography_sample_delivery_injection_injector_diameter,pdbx_serial_crystallography_sample_delivery_injection_injector_temperature,pdbx_serial_crystallography_sample_delivery_injection_flow_rate,pdbx_serial_crystallography_sample_delivery_injection_jet_diameter,pdbx_serial_crystallography_data_reduction_crystal_hits,pdbx_serial_crystallography_data_reduction_frames_indexed,pdbx_serial_crystallography_data_reduction_frames_total,pdbx_serial_crystallography_data_reduction_lattices_indexed,pdbx_serial_crystallography_data_reduction_xfel_pulse_events,pdbx_serial_crystallography_data_reduction_frames_failed_index,pdbx_serial_crystallography_measurement_collection_time_total,pdbx_serial_crystallography_measurement_focal_spot_size,pdbx_serial_crystallography_measurement_pulse_duration,pdbx_serial_crystallography_measurement_pulse_photon_energy,pdbx_serial_crystallography_measurement_source_distance,pdbx_serial_crystallography_measurement_xfel_pulse_repetition_rate,pdbx_serial_crystallography_measurement_pulse_energy,pdbx_serial_crystallography_measurement_photons_per_pulse,em2d_crystal_entity_angle_gamma,em2d_crystal_entity_c_sampling_length,em2d_crystal_entity_length_a,em2d_crystal_entity_length_b,em2d_crystal_entity_length_c,bibliography_year,resolution_quantitative
382,90.0,103.57,90.0,84.951,53.298,102.418,4.0,1,2,2,0,4,4041,0,1,534,0,2,570,6,36,0,2,1,0,0,62.67,0,,,1,0,0,0,0,1,1,31.34,31.34,285,285,1,10,2.66,14.0,2007.0,4.0,,,0.9795,0.9712,,,,,,,,,,14.0,2007.0,,2.0,3.6,65.8,,,,1.0,1.0,,,,,,0.28424,0.25825,0.25959,2.66,15.0,23299.0,0.0,5.1,95.44,53.36,1243.0,-8.44,0.0,1.8,11.84,0.0,-2.56,,0.25959,23299.0,,,,,0.0,0.926,0.915,36.499,0.335,0.326,0.8,0.8,1.4,,,,,0.535,,,,,,,,,,,,,,,,2.66,15.0,6.0,4017.0,0.0,0.0,4011.0,,,,,,1.0,3.0,,,,,,,,,,,,2.66,50.0,23299.0,0.0,0.105,1.0,6.4,96.7,23299.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,6.4,294.0,2.66,2.76,1.0,0.553,,79.4,5.2,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2.66
383,90.0,90.0,90.0,31.142,122.027,123.641,4.0,1,3,1,0,0,2501,0,1,305,9,1,313,55,8,0,3,1,0,0,37.18,1,0.31,0.31,1,0,0,0,0,1,1,34.42,34.42,313,313,1,10,2.48,415.0,2012.0,19.0,,,1.0,1.0,,,,,,,,,,415.0,2012.0,100.0,1.0,3.41,63.96,,,,1.0,1.0,,,,,,0.2374,0.1988,0.2008,2.481,43.426,17370.0,1.34,5.06,99.01,46.1032,879.0,-14.1307,0.0,0.0,0.5637,-0.0,13.567,,,17544.0,,,63.558,0.36,,,,,0.35,,,0.9,1.11,,23.13,99.98,18.96,,1.0,0.41,,,,,0.8267,,,,,,,,,2.481,43.426,55.0,2490.0,128.0,0.0,2307.0,,,,,,1.0,4.0,,,,,,,,,,,,2.48,50.0,17443.0,-3.0,0.087,1.0,4.8,99.4,17548.0,,9.5,,,,,,,,1.04,,,,,,,,,,,,,1.0,7.5,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,2.481
384,90.0,90.0,90.0,88.34,88.34,311.533,8.0,1,1,1,0,2,7576,0,1,943,0,1,968,324,25,0,2,1,0,0,105.54,0,,,1,0,0,0,0,1,1,105.54,105.54,968,968,1,10,2.5,413.0,2011.0,96.0,,,0.9002,0.9002,,,,,,,,,,413.0,2011.0,100.0,1.0,2.88,57.29,,,,1.0,1.0,1.0,2.0,,,,0.23134,0.18839,0.19056,2.5,30.0,41456.0,,5.0,99.7,32.213,2193.0,1.05,0.0,0.0,1.05,0.0,-2.1,,,,,,,,13.99,0.941,0.909,15.943,0.178,0.252,0.8,0.8,1.2,,,,,,,,,,,,,,,,,,,,,2.5,30.0,324.0,7569.0,0.0,0.0,7245.0,,,,,,,,,,,,,,,,,,,2.5,85.13,43730.0,2.0,0.109,1.0,6.9,99.9,43770.0,2.0,13.99,,,,,,,,,,,,,,,,,,,,,,7.5,298.0,2.5,2.56,1.0,0.486,,99.8,7.2,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2.5
385,90.0,90.0,90.0,40.33,85.85,134.05,4.0,1,1,1,0,0,2234,0,1,303,0,1,469,0,166,0,1,1,0,0,50.95,0,,,1,0,0,0,0,1,1,50.95,50.95,469,469,0,10,3.0,187.0,2014.0,19.0,,,0.8726,0.8726,,,,,,,,,,187.0,2014.0,100.0,1.0,2.28,45.99,,,,1.0,1.0,1.0,2.0,,,,0.30639,0.24777,0.25061,3.0,39.67,9183.0,,5.1,97.85,39.524,493.0,-3.09,0.0,0.0,3.81,0.0,-0.72,,,8556.0,,,,,,0.902,0.837,47.436,0.387,0.466,0.8,0.8,1.2,,,,,,,,,,,,,,,,,,,,,3.0,39.67,0.0,2234.0,0.0,0.0,2234.0,,,,,,,,,,,,,,,,,,,3.0,50.0,9173.0,2.0,,1.0,,92.3,,2.0,,,,,,,,,,,,,,,,,,,,,,,6.5,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,3.0
386,90.0,117.75,90.0,73.011,68.893,78.378,4.0,1,3,2,0,0,4602,0,1,554,0,2,616,282,62,0,2,1,0,0,68.03,0,,,1,0,0,0,0,1,1,34.02,34.02,308,308,1,10,2.0,402.0,2010.0,4.0,,,1.0,1.0,,,,,,,,,,402.0,2010.0,100.0,1.0,2.56,52.03,,,,1.0,1.0,,,,,,0.22179,0.17461,0.17696,2.0,48.88,42940.0,,5.0,96.74,23.725,2280.0,0.07,0.0,-0.03,-0.03,0.0,-0.06,,,45233.0,,,,,,0.953,0.928,3.051,0.087,0.149,0.8,0.8,1.4,,,,,0.155,,,,,,,,,,,,,,,,2.0,48.88,282.0,4592.0,0.0,0.0,4310.0,,,,,,,,,,,,,,,,,,,2.0,48.9,46742.0,2.0,0.063,1.0,,96.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,7.0,293.0,2.0,2.07,1.0,,,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,2.0
387,90.0,90.0,120.0,115.028,115.028,437.057,12.0,1,2,1,0,0,8197,0,1,1035,0,1,1048,395,13,0,2,1,0,0,111.96,0,,,1,0,0,0,0,1,1,111.96,111.96,1048,1048,1,10,2.2,280.0,2005.0,178.0,,,1.02,0.9792,,,,,,,,,,280.0,2005.0,,1.0,3.8,67.4,,,,1.0,1.0,,,,,,0.24262,0.20315,0.20514,2.2,29.36,77169.0,0.0,5.0,92.3,35.145,4073.0,0.12,0.06,0.0,0.12,0.0,-0.18,,,,,,,,,0.944,0.924,5.339,0.133,0.177,0.8,0.8,1.2,,,,,0.196,,,,,,,,,,,,,,,,2.2,29.36,395.0,8197.0,0.0,0.0,7802.0,,,,,,,,,,,,,,,,,,,2.2,30.0,81242.0,0.0,,1.0,,92.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,4.6,293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,2.2
388,90.0,90.0,90.0,143.826,143.826,186.883,16.0,1,1,2,0,2,10102,0,1,1255,6,2,1264,449,9,2,3,1,0,0,138.93,1,0.31,0.31,1,0,0,0,0,1,1,68.55,68.55,632,632,1,10,2.5,396.0,2010.0,90.0,,,0.97,0.97,,,,,,,,,1.0,396.0,2010.0,100.0,1.0,3.52,65.1,,,,1.0,1.0,1.0,2.0,,,,0.255,0.204,0.206,2.499,39.178,67394.0,1.33,2.93,98.53,49.621,1976.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55.347,0.35,,,,,0.69,,,0.9,1.11,65418.0,26.37,213.45,14.89,,1.0,1.0,,,,,,,,,,,,,,2.499,39.178,449.0,10102.0,62.0,0.0,9591.0,,,,,,,,,,,,,,,,,,,2.5,50.0,67607.0,-3.0,,1.0,,98.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,6.5,295.0,2.5,2.54,1.0,,,99.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,2.499
389,90.0,90.0,120.0,104.22,104.22,61.58,6.0,1,1,1,0,1,1236,0,1,156,0,1,189,80,33,0,2,1,0,0,20.24,0,,,1,0,0,0,0,1,1,20.24,20.24,189,189,1,10,2.0,193.0,2011.0,171.0,,,0.9788,0.9788,,,,,,,,,,193.0,2011.0,100.0,1.0,4.77,74.21,,,,1.0,1.0,1.0,2.0,,,,0.2186,0.19644,0.19754,2.0,23.99,24557.0,,5.0,96.0,38.925,1294.0,-0.21,-0.11,0.0,-0.21,0.0,0.32,,,,,,,,,0.96,0.953,2.565,0.072,0.1,0.8,0.8,1.2,,,,,0.1,,,,,,,,,,,,,,,,2.0,23.99,80.0,1225.0,0.0,0.0,1145.0,,,,,,,,,,,,,,,,,,,2.0,25.0,24863.0,3.0,,1.0,8.7,96.0,25896.0,3.0,25.1,45.7,,,0.046,,,,,,,,,,,,,,,,,,6.0,293.0,2.0,2.1,1.0,,3167.0,90.3,7.6,3.8,,,,0.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2.0
390,90.0,90.0,90.0,116.565,120.248,39.093,8.0,1,1,1,0,0,2479,0,1,242,14,1,242,163,0,0,5,1,0,0,32.46,3,0.36,0.04,1,0,0,0,0,1,1,27.79,27.79,242,242,1,10,1.85,20.0,2012.0,20.0,,,1.0344,0.9504,,,,,,,,,,20.0,2012.0,,1.0,2.46,50.1,,,,1.0,1.0,1.0,2.0,,,,0.233,0.175,0.1779,1.855,27.899,22197.0,0.0,5.19,93.26,32.0012,1152.0,22.9519,-0.0,-0.0,-0.0277,-0.0,-3.9726,,0.1779,23801.0,,,61.248,0.373,,,,,0.48,,,0.72,1.0,,25.64,112.63,12.02,,1.0,0.27,,,,,0.804,,,,,,,,,1.855,27.899,163.0,2436.0,313.0,0.0,1960.0,,,,,,,,,,,,,,,,,,,1.85,50.0,22224.0,1.85,0.088,1.0,5.1,93.6,23801.0,1.85,8.5,,,,,,,,1.518,,,,,,,,,,,,,,4.5,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,1.855
391,90.0,90.0,90.0,90.5,349.0,47.8,8.0,1,2,1,0,0,2608,0,1,348,0,2,348,0,0,1,2,1,0,0,37.14,0,,,2,0,0,0,0,2,2,30.08,7.06,282,66,0,10,2.9,405.0,2000.0,20.0,,,1.5418,1.5418,,,,,,,,,,405.0,2000.0,100.0,2.0,5.08,75.79,,,,1.0,1.0,,,,,,0.296,0.247,0.247,2.9,20.0,15850.0,0.0,,90.8,,1578.0,,,,,,,,0.247,17457.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,20.0,0.0,2608.0,0.0,0.0,2608.0,,,,,,,,,,,,,,,,,,,2.9,20.0,16811.0,0.0,0.095,1.0,5.08,96.3,17457.0,0.0,12.2,55.9,,,,,,,,,,,,,,,,,,,,1.5418,8.5,295.0,2.9,2.96,1.0,0.283,821.0,74.9,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2.9
392,90.0,90.0,90.0,79.404,124.885,65.073,8.0,1,1,1,0,0,2360,0,1,245,13,1,245,117,0,0,4,1,0,0,32.5,2,0.36,0.36,1,0,0,0,0,1,1,27.86,27.86,245,245,1,10,2.26,20.0,2012.0,20.0,,,1.0344,1.0344,,,,,,,,,,20.0,2012.0,100.0,1.0,2.9,57.58,,,,1.0,1.0,1.0,2.0,,,,0.2596,0.188,0.1915,2.263,29.787,14016.0,0.0,5.1,90.55,50.288,709.0,1.46,0.0,0.0,1.15,0.0,-2.61,,0.1915,15222.0,,,,,,0.955,0.893,15.193,0.177,0.26,0.8,0.8,1.4,,,96.44,16.67,0.35,1.0,1.0,,,,,,,,,,,,,,2.263,29.787,117.0,2360.0,283.0,0.0,1960.0,,,,,,,,,,,,,,,,,,,2.263,67.007,14111.0,2.3,0.133,1.0,5.1,92.7,15222.0,2.3,8.2,,,,,,,,1.008,,,,,,,,,,,,,,4.0,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,2.263
393,90.0,98.34,90.0,61.14,50.66,97.92,2.0,1,2,1,0,4,3801,0,1,484,1,1,492,195,8,1,3,1,0,0,52.13,1,0.19,0.19,1,0,0,0,0,1,1,51.94,51.94,492,492,1,10,2.3,286.0,1999.0,4.0,,,0.98,0.98,,,,,,,,,,286.0,1999.0,103.0,1.0,2.78,48.5,,,,1.0,1.0,,,,,,0.274,0.224,0.224,2.3,30.0,25472.0,0.0,4.6,95.5,43.0,1216.0,9.59,0.0,-3.944,-19.707,0.0,10.117,,,26679.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,30.0,195.0,3801.0,13.0,0.0,3593.0,,,,,,,,,,,,,,,,,,,2.3,30.0,25472.0,0.0,0.051,1.0,2.5,95.5,26679.0,0.0,17.9,42.5,,,,,,,,,,,,,,,,,,,,0.98,5.6,295.0,2.3,2.34,1.0,0.296,,97.2,2.4,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,2.3
394,,,,,,,,1,1,1,0,0,2394,2268,20,315,0,3,315,0,0,0,1,1,0,0,33.87,0,,,1,0,0,0,0,1,1,11.29,11.29,105,105,0,10,,9.0,2012.0,,,,,,400.0,20.0,,,,,,,,9.0,2012.0,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,275.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,
395,90.0,90.0,90.0,77.47,261.06,57.84,4.0,1,2,1,0,0,5043,4883,1,544,21,1,559,226,15,0,5,1,0,0,73.97,3,0.68,0.04,1,0,0,0,0,1,1,62.9,62.9,559,559,1,10,2.25,20.0,2013.0,18.0,,,1.0,1.0,,,,,,,,,,20.0,2013.0,100.0,1.0,4.66,73.63,,,,1.0,1.0,,,,,,0.217,0.1898,0.1907,2.25,74.269,55920.0,1.99,3.5,98.4,77.0,1946.0,,,,,,,,,,,,,,,,,,0.27,,,0.9,1.11,,22.46,,,,,,,,,,,,,,,,,,,2.25,74.269,226.0,4987.0,428.0,0.0,4333.0,,,,,,,,,,,,,,,,,,,2.25,74.0,55995.0,-3.0,0.07,1.0,7.29,98.4,,,20.74,41.15,,,,,,,,,,,,,,,,,,,,1.0,,,2.25,2.39,1.0,0.85,,94.3,7.04,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2.25
396,90.0,101.44,90.0,87.794,314.368,164.527,24.0,1,0,1,0,6,37131,0,1,4613,17,12,4872,3,259,0,4,1,48,30,555.04,2,0.06,0.06,1,0,0,0,0,1,1,46.17,46.17,406,406,1,10,2.88,3.0,2014.0,4.0,,,0.9791,0.9791,,,,,,,,,,,,200.0,1.0,4.02,69.38,,,,1.0,1.0,,,1.0,0.0,1.0,0.2446,0.2084,0.2102,2.881,19.92,194199.0,1.35,5.04,99.25,,9779.0,,,,,,,,0.265,194303.0,,,,,,,,,0.42,,,0.9,1.11,,26.83,,,,,,,,,,,,,,,,,,,2.881,19.92,3.0,37131.0,32.0,0.0,37096.0,,,,,,,,,,,,,,,,,,,2.881,20.0,194303.0,,,1.0,,99.9,,1.3,,,,,,,,,,,,,,,,,,,,,,,5.5,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2.881
